index,case_id,slice_id,pred_path,overlay_path
342,img0028,img0028_slice0076,/Users/brian/Desktop/VCL318/TransU-Net/TransUnet vs. Unet/TransUnet for MultiOrgan Seg/output/final_output/predictions/img0028_img0028_slice0076_pred.npy,
343,img0028,img0028_slice0077,/Users/brian/Desktop/VCL318/TransU-Net/TransUnet vs. Unet/TransUnet for MultiOrgan Seg/output/final_output/predictions/img0028_img0028_slice0077_pred.npy,
344,img0028,img0028_slice0078,/Users/brian/Desktop/VCL318/TransU-Net/TransUnet vs. Unet/TransUnet for MultiOrgan Seg/output/final_output/predictions/img0028_img0028_slice0078_pred.npy,
345,img0028,img0028_slice0079,/Users/brian/Desktop/VCL318/TransU-Net/TransUnet vs. Unet/TransUnet for MultiOrgan Seg/output/final_output/predictions/img0028_img0028_slice0079_pred.npy,
346,img0028,img0028_slice0080,/Users/brian/Desktop/VCL318/TransU-Net/TransUnet vs. Unet/TransUnet for MultiOrgan Seg/output/final_output/predictions/img0028_img0028_slice0080_pred.npy,
347,img0028,img0028_slice0081,/Users/brian/Desktop/VCL318/TransU-Net/TransUnet vs. Unet/TransUnet for MultiOrgan Seg/output/final_output/predictions/img0028_img0028_slice0081_pred.npy,
348,img0028,img0028_slice0082,/Users/brian/Desktop/VCL318/TransU-Net/TransUnet vs. Unet/TransUnet for MultiOrgan Seg/output/final_output/predictions/img0028_img0028_slice0082_pred.npy,
349,img0028,img0028_slice0083,/Users/brian/Desktop/VCL318/TransU-Net/TransUnet vs. Unet/TransUnet for MultiOrgan Seg/output/final_output/predictions/img0028_img0028_slice0083_pred.npy,
350,img0028,img0028_slice0084,/Users/brian/Desktop/VCL318/TransU-Net/TransUnet vs. Unet/TransUnet for MultiOrgan Seg/output/final_output/predictions/img0028_img0028_slice0084_pred.npy,
351,img0028,img0028_slice0085,/Users/brian/Desktop/VCL318/TransU-Net/TransUnet vs. Unet/TransUnet for MultiOrgan Seg/output/final_output/predictions/img0028_img0028_slice0085_pred.npy,
352,img0028,img0028_slice0086,/Users/brian/Desktop/VCL318/TransU-Net/TransUnet vs. Unet/TransUnet for MultiOrgan Seg/output/final_output/predictions/img0028_img0028_slice0086_pred.npy,
353,img0028,img0028_slice0087,/Users/brian/Desktop/VCL318/TransU-Net/TransUnet vs. Unet/TransUnet for MultiOrgan Seg/output/final_output/predictions/img0028_img0028_slice0087_pred.npy,
354,img0028,img0028_slice0088,/Users/brian/Desktop/VCL318/TransU-Net/TransUnet vs. Unet/TransUnet for MultiOrgan Seg/output/final_output/predictions/img0028_img0028_slice0088_pred.npy,
355,img0074,img0074_slice0012,/Users/brian/Desktop/VCL318/TransU-Net/TransUnet vs. Unet/TransUnet for MultiOrgan Seg/output/final_output/predictions/img0074_img0074_slice0012_pred.npy,
356,img0074,img0074_slice0026,/Users/brian/Desktop/VCL318/TransU-Net/TransUnet vs. Unet/TransUnet for MultiOrgan Seg/output/final_output/predictions/img0074_img0074_slice0026_pred.npy,
357,img0074,img0074_slice0030,/Users/brian/Desktop/VCL318/TransU-Net/TransUnet vs. Unet/TransUnet for MultiOrgan Seg/output/final_output/predictions/img0074_img0074_slice0030_pred.npy,
358,img0074,img0074_slice0045,/Users/brian/Desktop/VCL318/TransU-Net/TransUnet vs. Unet/TransUnet for MultiOrgan Seg/output/final_output/predictions/img0074_img0074_slice0045_pred.npy,
359,img0074,img0074_slice0046,/Users/brian/Desktop/VCL318/TransU-Net/TransUnet vs. Unet/TransUnet for MultiOrgan Seg/output/final_output/predictions/img0074_img0074_slice0046_pred.npy,
360,img0074,img0074_slice0047,/Users/brian/Desktop/VCL318/TransU-Net/TransUnet vs. Unet/TransUnet for MultiOrgan Seg/output/final_output/predictions/img0074_img0074_slice0047_pred.npy,
361,img0074,img0074_slice0048,/Users/brian/Desktop/VCL318/TransU-Net/TransUnet vs. Unet/TransUnet for MultiOrgan Seg/output/final_output/predictions/img0074_img0074_slice0048_pred.npy,
362,img0074,img0074_slice0049,/Users/brian/Desktop/VCL318/TransU-Net/TransUnet vs. Unet/TransUnet for MultiOrgan Seg/output/final_output/predictions/img0074_img0074_slice0049_pred.npy,
363,img0074,img0074_slice0050,/Users/brian/Desktop/VCL318/TransU-Net/TransUnet vs. Unet/TransUnet for MultiOrgan Seg/output/final_output/predictions/img0074_img0074_slice0050_pred.npy,
364,img0074,img0074_slice0051,/Users/brian/Desktop/VCL318/TransU-Net/TransUnet vs. Unet/TransUnet for MultiOrgan Seg/output/final_output/predictions/img0074_img0074_slice0051_pred.npy,
365,img0074,img0074_slice0052,/Users/brian/Desktop/VCL318/TransU-Net/TransUnet vs. Unet/TransUnet for MultiOrgan Seg/output/final_output/predictions/img0074_img0074_slice0052_pred.npy,
366,img0074,img0074_slice0053,/Users/brian/Desktop/VCL318/TransU-Net/TransUnet vs. Unet/TransUnet for MultiOrgan Seg/output/final_output/predictions/img0074_img0074_slice0053_pred.npy,
367,img0074,img0074_slice0054,/Users/brian/Desktop/VCL318/TransU-Net/TransUnet vs. Unet/TransUnet for MultiOrgan Seg/output/final_output/predictions/img0074_img0074_slice0054_pred.npy,
368,img0074,img0074_slice0055,/Users/brian/Desktop/VCL318/TransU-Net/TransUnet vs. Unet/TransUnet for MultiOrgan Seg/output/final_output/predictions/img0074_img0074_slice0055_pred.npy,
369,img0074,img0074_slice0056,/Users/brian/Desktop/VCL318/TransU-Net/TransUnet vs. Unet/TransUnet for MultiOrgan Seg/output/final_output/predictions/img0074_img0074_slice0056_pred.npy,
370,img0074,img0074_slice0057,/Users/brian/Desktop/VCL318/TransU-Net/TransUnet vs. Unet/TransUnet for MultiOrgan Seg/output/final_output/predictions/img0074_img0074_slice0057_pred.npy,
371,img0074,img0074_slice0058,/Users/brian/Desktop/VCL318/TransU-Net/TransUnet vs. Unet/TransUnet for MultiOrgan Seg/output/final_output/predictions/img0074_img0074_slice0058_pred.npy,
372,img0074,img0074_slice0059,/Users/brian/Desktop/VCL318/TransU-Net/TransUnet vs. Unet/TransUnet for MultiOrgan Seg/output/final_output/predictions/img0074_img0074_slice0059_pred.npy,
373,img0074,img0074_slice0060,/Users/brian/Desktop/VCL318/TransU-Net/TransUnet vs. Unet/TransUnet for MultiOrgan Seg/output/final_output/predictions/img0074_img0074_slice0060_pred.npy,
374,img0074,img0074_slice0061,/Users/brian/Desktop/VCL318/TransU-Net/TransUnet vs. Unet/TransUnet for MultiOrgan Seg/output/final_output/predictions/img0074_img0074_slice0061_pred.npy,
375,img0074,img0074_slice0062,/Users/brian/Desktop/VCL318/TransU-Net/TransUnet vs. Unet/TransUnet for MultiOrgan Seg/output/final_output/predictions/img0074_img0074_slice0062_pred.npy,
376,img0074,img0074_slice0063,/Users/brian/Desktop/VCL318/TransU-Net/TransUnet vs. Unet/TransUnet for MultiOrgan Seg/output/final_output/predictions/img0074_img0074_slice0063_pred.npy,
377,img0074,img0074_slice0064,/Users/brian/Desktop/VCL318/TransU-Net/TransUnet vs. Unet/TransUnet for MultiOrgan Seg/output/final_output/predictions/img0074_img0074_slice0064_pred.npy,
378,img0074,img0074_slice0065,/Users/brian/Desktop/VCL318/TransU-Net/TransUnet vs. Unet/TransUnet for MultiOrgan Seg/output/final_output/predictions/img0074_img0074_slice0065_pred.npy,
379,img0074,img0074_slice0066,/Users/brian/Desktop/VCL318/TransU-Net/TransUnet vs. Unet/TransUnet for MultiOrgan Seg/output/final_output/predictions/img0074_img0074_slice0066_pred.npy,
380,img0074,img0074_slice0067,/Users/brian/Desktop/VCL318/TransU-Net/TransUnet vs. Unet/TransUnet for MultiOrgan Seg/output/final_output/predictions/img0074_img0074_slice0067_pred.npy,
381,img0074,img0074_slice0068,/Users/brian/Desktop/VCL318/TransU-Net/TransUnet vs. Unet/TransUnet for MultiOrgan Seg/output/final_output/predictions/img0074_img0074_slice0068_pred.npy,
382,img0074,img0074_slice0069,/Users/brian/Desktop/VCL318/TransU-Net/TransUnet vs. Unet/TransUnet for MultiOrgan Seg/output/final_output/predictions/img0074_img0074_slice0069_pred.npy,
383,img0074,img0074_slice0070,/Users/brian/Desktop/VCL318/TransU-Net/TransUnet vs. Unet/TransUnet for MultiOrgan Seg/output/final_output/predictions/img0074_img0074_slice0070_pred.npy,
384,img0074,img0074_slice0071,/Users/brian/Desktop/VCL318/TransU-Net/TransUnet vs. Unet/TransUnet for MultiOrgan Seg/output/final_output/predictions/img0074_img0074_slice0071_pred.npy,
385,img0074,img0074_slice0072,/Users/brian/Desktop/VCL318/TransU-Net/TransUnet vs. Unet/TransUnet for MultiOrgan Seg/output/final_output/predictions/img0074_img0074_slice0072_pred.npy,
386,img0074,img0074_slice0073,/Users/brian/Desktop/VCL318/TransU-Net/TransUnet vs. Unet/TransUnet for MultiOrgan Seg/output/final_output/predictions/img0074_img0074_slice0073_pred.npy,
387,img0074,img0074_slice0074,/Users/brian/Desktop/VCL318/TransU-Net/TransUnet vs. Unet/TransUnet for MultiOrgan Seg/output/final_output/predictions/img0074_img0074_slice0074_pred.npy,
388,img0074,img0074_slice0075,/Users/brian/Desktop/VCL318/TransU-Net/TransUnet vs. Unet/TransUnet for MultiOrgan Seg/output/final_output/predictions/img0074_img0074_slice0075_pred.npy,
389,img0074,img0074_slice0076,/Users/brian/Desktop/VCL318/TransU-Net/TransUnet vs. Unet/TransUnet for MultiOrgan Seg/output/final_output/predictions/img0074_img0074_slice0076_pred.npy,
390,img0074,img0074_slice0077,/Users/brian/Desktop/VCL318/TransU-Net/TransUnet vs. Unet/TransUnet for MultiOrgan Seg/output/final_output/predictions/img0074_img0074_slice0077_pred.npy,
391,img0074,img0074_slice0078,/Users/brian/Desktop/VCL318/TransU-Net/TransUnet vs. Unet/TransUnet for MultiOrgan Seg/output/final_output/predictions/img0074_img0074_slice0078_pred.npy,
392,img0074,img0074_slice0084,/Users/brian/Desktop/VCL318/TransU-Net/TransUnet vs. Unet/TransUnet for MultiOrgan Seg/output/final_output/predictions/img0074_img0074_slice0084_pred.npy,
393,img0074,img0074_slice0085,/Users/brian/Desktop/VCL318/TransU-Net/TransUnet vs. Unet/TransUnet for MultiOrgan Seg/output/final_output/predictions/img0074_img0074_slice0085_pred.npy,
